VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SCALE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_CLAW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	RESIST_BLEEDING	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE	SKILL_RANGE
3705	M2SF	S_KNIGHT	MONSTER	MELEE	105	100	AGGR,GODSPEED	0	0	SLOW,CURSE,TERROR	0	giant_general	0	131	65	131	32	175	263	81785	5	10	1008	1512	47790	178	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	0	0	3.0	0	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0	0
3790	M2SF	BOSS	MONSTER	MELEE	106	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	0	STUN,SLOW,CURSE,TERROR	0	giant_boss	0	99	132	66	33	154	287	331540	10	10	1828	2743	232532	212	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	35	0	0	0	0	0	5.19041e-042	4.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3791	M2SF	KING	MONSTER	MELEE	107	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	0	STUN,SLOW,CURSE,TERROR	0	giant_boss2	0	133	66	133	33	156	290	1007688	30	15	190	285	845170	256	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	5.19181e-042	1.0	0	5	0	0	20	257	25	258	0	0	0	0	0	0	20	20	0	30	40	0
3801	M2SF	PAWN	MONSTER	MELEE	99	100	AGGR,GODSPEED	0	0	SLOW,CURSE,TERROR	0	ogre_soldier	0	62	93	124	31	187	228	7521	3	2	384	576	2620	99	110	110	100	2000	100	0	0	0	0	0	0	0	10	0	-5	0	0	0	20	0	0	0	0	0	0	0	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
3802	M2SF	S_PAWN	MONSTER	RANGE	100	100	AGGR,REVIVE	0	0	SLOW,CURSE,TERROR	0	ogre_bow	0	62	125	62	31	189	231	15263	3	2	387	580	6350	120	110	110	100	2000	850	0	0	0	0	5	0	0	12	-10	-25	5	-20	-20	20	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3803	M2SF	S_PAWN	MONSTER	MELEE	101	100	AGGR,STONESKIN	0	0	SLOW,CURSE,TERROR	0	ogre_officer	0	63	94	126	31	190	233	15481	5	5	585	878	6414	121	110	110	100	2000	100	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3804	M2SF	KNIGHT	MONSTER	MAGIC	102	100	AGGR,BERSERK	0	0	SLOW,CURSE,TERROR	0	ogre_magic	0	95	127	63	31	171	256	39253	5	7	787	1180	19434	142	110	110	100	2000	850	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3805	M2SF	S_KNIGHT	MONSTER	MELEE	103	100	AGGR,GODSPEED	0	0	SLOW,CURSE,TERROR	0	ogre_general	0	128	64	128	32	172	258	79596	5	10	1000	1500	46882	175	110	110	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	0	0	2.0	0	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0	0
3890	M2SF	BOSS	MONSTER	MELEE	105	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	0	STUN,SLOW,CURSE,TERROR	0	ogre_boss	0	131	65	131	32	153	285	327140	10	10	1828	2743	230344	210	110	110	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	35	0	0	0	0	0	5.33054e-042	2.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3891	M2SF	KING	MONSTER	MELEE	107	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	0	STUN,SLOW,CURSE,TERROR	0	ogre_boss2	0	133	66	133	33	156	290	1007688	30	15	1872	2808	845170	256	110	110	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	5.33194e-042	1.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3901	M2SF	KING	MONSTER	MELEE	110	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	4	STUN,SLOW,CURSE,TERROR	0	ent_boss1	0	137	68	137	34	160	297	1047156	30	15	1872	2808	789830	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	0	1.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3902	M2SF	KING	MONSTER	MELEE	110	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	4	STUN,SLOW,CURSE,TERROR	0	ent_boss2	0	137	68	137	34	160	297	1047156	30	15	1872	2808	789830	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	0	1.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3903	M2SF	KING	MONSTER	MELEE	110	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	4	STUN,SLOW,CURSE,TERROR	0	ent_boss3	0	137	68	137	34	160	297	1047156	30	15	580	871	789830	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3904	M2SF	KNIGHT	MONSTER	MELEE	101	100	AGGR,BERSERK	0	16	SLOW,CURSE,TERROR	0	cyclops_officer	0	63	126	63	31	169	254	38703	5	7	1872	2808	17496	141	100	100	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	0	0	1.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3905	M2SF	KING	MONSTER	MELEE	110	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	4	STUN,SLOW,CURSE,TERROR	0	ent_boss3	0	137	68	137	34	160	297	1047156	30	15	1872	2808	789830	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	0	2.0	0	25	0	0	20	257	25	258	0	0	0	0	0	20	20	0	30	40	0	0
3906	M2SF	KING	MONSTER	MELEE	110	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	4	STUN,SLOW,CURSE,TERROR	0	ent_boss2	0	137	68	137	34	160	297	1047156	30	15	380	571	789830	264	100	100	100	2000	100	0	0	0	0	5	5	10	15	40	35	40	40	40	40	35	0	0	0	0	0	0	2.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
3907	M2SF	S_PAWN	MONSTER	MAGIC	99	100	AGGR,STONESKIN	0	8	SLOW,CURSE,TERROR	0	redthief2_magic	0	93	124	62	31	187	228	15043	5	5	576	864	5716	118	100	100	100	2000	850	0	0	0	0	3	0	3	15	-5	-5	10	10	10	20	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3908	M2SF	KNIGHT	MONSTER	MELEE	100	100	AGGR,BERSERK	0	8	SLOW,CURSE,TERROR	0	redthief2_officer	0	125	93	62	31	168	252	38159	5	7	774	1161	17322	140	100	100	100	2000	100	0	0	0	0	0	10	10	16	-5	-25	0	0	0	20	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
3909	M2SF	S_KNIGHT	MONSTER	MELEE	101	100	AGGR,GODSPEED	0	8	SLOW,CURSE,TERROR	0	redthief2_general	0	126	94	63	31	169	254	77407	5	10	984	1476	41796	171	100	100	100	2000	100	0	0	0	0	5	0	5	15	0	-5	-25	0	0	20	0	0	0	0	0	0	0	1.0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40	0	0
3910	M2SF	BOSS	MONSTER	MELEE	103	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	8	STUN,SLOW,CURSE,TERROR	0	redthief_boss	0	128	64	128	32	150	280	318384	10	10	1000	1500	205426	206	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	35	0	0	0	0	0	5.47627e-042	1.0	0	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0	0
3911	M2SF	BOSS	MONSTER	MELEE	105	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	1	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	1000	1500	209404	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	35	0	0	0	0	0	0	1.0	0	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0	0
3912	M2SF	BOSS	MONSTER	MELEE	105	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	1	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	1000	1500	209404	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	35	0	0	0	0	0	0	1.0	0	20	0	0	20	256	0	0	0	0	0	0	0	20	20	0	30	40	0	0
3913	M2SF	BOSS	MONSTER	MELEE	105	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	1	STUN,SLOW,CURSE,TERROR	0	ent_huge	0	131	65	131	32	153	285	327140	10	10	50000	50000	209404	210	100	100	100	2000	100	0	0	0	0	0	0	3	15	40	35	40	40	40	40	35	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5001	M2SF	BOSS	MONSTER	MELEE	1	100	COWARD	0	8		0	japanese_pirate	0	1	60	90	1	0	0	30000	0	0	736	1104	2	120	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	30	258	20	259	0	0	0	0	0	0	0	0	0	0	0	0
5002	M2SF	BOSS	MONSTER	MELEE	60	100	AGGR	0	0		0	fire_tiger_boss	0	85	43	65	22	121	147	60144	12	10	1	1	38560	79	110	130	100	2000	300	0	0	0	0	0	0	5	5	0	-5	0	0	0	0	0	90	0	0	0	0	0	2.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5003	M2SF	PAWN	MONSTER	MELEE	1	100		0	1		0	monkey	0	1	1	1	1	1	1	1	0	0	0	0	2	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5004	M2SF	PAWN	MONSTER	MELEE	80	100	COWARD	0	8		0	japanese_pirate	0	1	1	1	1	0	0	1000	0	0	68	103	2	1	110	130	100	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5101	M2SF	PAWN	MONSTER	MELEE	22	100	AGGR	0	1		0	monkey	0	32	24	16	8	56	68	851	3	5	116	174	712	51	100	170	100	2000	150	0	0	0	0	0	0	0	1	0	0	0	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5102	M2SF	S_PAWN	MONSTER	RANGE	25	100	AGGR	0	1		0	monkey	0	35	26	18	9	61	74	1219	7	5	167	250	970	54	100	150	100	2000	850	0	0	0	1	0	1	1	0	-5	-20	0	0	0	20	0	0	0	-30	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5103	M2SF	KNIGHT	MONSTER	MELEE	27	100	AGGR	0	1		0	monkey	0	38	28	19	9	57	86	1805	12	10	224	337	1744	57	100	170	100	2000	150	0	0	0	2	0	0	0	1	0	0	-25	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5104	M2SF	S_KNIGHT	MONSTER	MELEE	29	100	AGGR	0	1		0	monkey	0	40	30	20	10	53	98	3098	7	10	100	150	3744	58	100	150	100	2000	150	0	0	0	0	0	2	1	1	5	-10	0	-10	-10	-10	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5111	M2SF	PAWN	MONSTER	MELEE	35	100	AGGR	0	1		0	monkey	0	47	35	24	12	78	95	1605	3	5	164	246	1128	66	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5112	M2SF	S_PAWN	MONSTER	RANGE	37	100	AGGR	0	1		0	monkey	0	50	37	25	12	81	99	2088	7	5	234	351	1430	68	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	0	-30	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5113	M2SF	KNIGHT	MONSTER	MELEE	39	100	AGGR	0	1		0	monkey	0	52	39	26	13	85	104	3008	12	10	304	456	2512	69	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5114	M2SF	S_KNIGHT	MONSTER	MELEE	40	100	AGGR	0	1		0	monkey	0	53	40	27	13	86	106	4883	7	10	318	477	5152	70	100	150	100	2000	150	0	0	0	3	0	0	1	3	5	-10	0	-10	-10	-10	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5115	M2SF	S_KNIGHT	MONSTER	MELEE	41	100	AGGR	0	1		0	monkey	0	55	41	27	14	87	108	5258	7	10	318	477	5280	72	100	160	100	2000	150	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5116	M2SF	S_KNIGHT	MONSTER	MELEE	42	100	AGGR	0	1		0	monkey	0	56	42	28	14	100	122	10515	7	10	124	186	19800	72	100	160	100	2000	150	0	0	0	3	0	3	3	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.16624e-042	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5121	M2SF	PAWN	MONSTER	MELEE	45	100	AGGR	0	1		0	monkey	0	59	44	30	15	95	116	2340	3	5	204	306	1448	74	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5122	M2SF	S_PAWN	MONSTER	RANGE	47	100	AGGR	0	1		0	monkey	0	62	46	31	15	87	131	3007	7	5	290	435	1814	76	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	0	-30	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5123	M2SF	KNIGHT	MONSTER	MELEE	49	100	AGGR	0	1		0	monkey	0	64	48	32	16	79	147	4286	12	10	390	585	3152	78	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5124	M2SF	S_KNIGHT	MONSTER	MELEE	52	100	AGGR	0	1		0	monkey	0	68	51	34	17	107	131	7380	7	10	397	596	6688	79	100	150	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5125	M2SF	S_KNIGHT	MONSTER	MELEE	53	100	AGGR	0	1		0	monkey	0	69	52	34	17	108	132	7618	7	10	404	607	6720	81	100	150	100	2000	150	0	0	0	1	0	0	3	3	-5	-15	0	0	0	20	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5126	M2SF	S_KNIGHT	MONSTER	MELEE	54	100	AGGR	0	1		0	monkey	0	70	53	35	17	109	133	7858	7	10	404	607	6880	82	100	160	100	2000	150	0	0	0	0	0	1	3	3	0	0	-20	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5127	M2SF	S_KNIGHT	MONSTER	MELEE	54	100	AGGR	0	1		0	monkey	0	70	53	35	17	119	146	15715	7	10	68	103	25800	82	100	170	100	2000	150	0	0	0	3	0	3	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.18025e-042	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5131	M2SF	PAWN	MONSTER	MELEE	22	100	AGGR	0	1		0	monkey	0	32	24	16	8	67	82	681	3	5	116	174	498	51	100	170	100	2000	150	0	0	0	0	0	0	0	1	0	0	0	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5132	M2SF	S_PAWN	MONSTER	RANGE	25	100	AGGR	0	1		0	monkey	0	35	26	18	9	73	89	975	7	5	167	250	678	54	100	150	100	2000	850	0	0	0	1	0	1	1	0	-5	-20	0	0	0	20	0	0	0	-30	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5133	M2SF	KNIGHT	MONSTER	MELEE	27	100	AGGR	0	1		0	monkey	0	38	28	19	9	68	103	1444	12	10	224	337	1220	57	100	170	100	2000	150	0	0	0	2	0	0	0	1	0	0	-25	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5134	M2SF	S_KNIGHT	MONSTER	MELEE	29	100	AGGR	0	1		0	monkey	0	40	30	20	10	63	117	2478	7	10	100	150	2620	58	100	150	100	2000	150	0	0	0	0	0	2	1	1	5	-10	0	-10	-10	-10	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5141	M2SF	PAWN	MONSTER	MELEE	35	100	AGGR	0	1		0	monkey	0	47	35	24	12	93	114	1284	3	5	164	246	790	66	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5142	M2SF	S_PAWN	MONSTER	RANGE	37	100	AGGR	0	1		0	monkey	0	50	37	25	12	98	119	1670	7	5	234	351	1002	68	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	0	-30	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5143	M2SF	KNIGHT	MONSTER	MELEE	39	100	AGGR	0	1		0	monkey	0	52	39	26	13	102	124	2406	12	10	304	456	1758	69	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5144	M2SF	S_KNIGHT	MONSTER	MELEE	40	100	AGGR	0	1		0	monkey	0	53	40	27	13	104	127	3906	7	10	318	477	3606	70	100	150	100	2000	150	0	0	0	3	0	0	1	3	5	-10	0	-10	-10	-10	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5145	M2SF	S_KNIGHT	MONSTER	MELEE	41	100	AGGR	0	1		0	monkey	0	55	41	27	14	104	130	4206	7	10	318	477	3696	72	100	160	100	2000	150	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5146	M2SF	S_KNIGHT	MONSTER	MELEE	42	100	AGGR	0	1		0	monkey	0	56	42	28	14	120	146	8412	7	10	124	186	13860	72	100	160	100	2000	150	0	0	0	3	0	3	3	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.16624e-042	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5151	M2SF	PAWN	MONSTER	MELEE	45	100	AGGR	0	1		0	monkey	0	59	44	30	15	114	139	1872	3	5	204	306	1014	74	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5152	M2SF	S_PAWN	MONSTER	RANGE	47	100	AGGR	0	1		0	monkey	0	62	46	31	15	105	157	2406	7	5	290	435	1270	76	100	150	100	2000	850	0	0	0	3	0	3	0	0	-5	-20	0	0	0	20	0	0	0	-30	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5153	M2SF	KNIGHT	MONSTER	MELEE	49	100	AGGR	0	1		0	monkey	0	64	48	32	16	95	176	3429	12	10	390	585	2206	78	100	170	100	2000	150	0	0	0	0	0	0	0	3	0	0	-25	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5154	M2SF	S_KNIGHT	MONSTER	MELEE	52	100	AGGR	0	1		0	monkey	0	68	51	34	17	128	157	5904	7	10	397	596	4682	79	100	150	100	2000	150	0	0	0	0	0	0	0	3	0	0	0	0	0	-20	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5155	M2SF	S_KNIGHT	MONSTER	MELEE	53	100	AGGR	0	1		0	monkey	0	69	52	34	17	130	158	6094	7	10	404	607	4704	81	100	150	100	2000	150	0	0	0	1	0	0	3	3	-5	-15	0	0	0	20	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5156	M2SF	S_KNIGHT	MONSTER	MELEE	54	100	AGGR	0	1		0	monkey	0	70	53	35	17	131	160	6286	7	10	404	607	4816	82	100	160	100	2000	150	0	0	0	0	0	1	3	3	0	0	-20	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5157	M2SF	S_KNIGHT	MONSTER	MELEE	54	100	AGGR	0	1		0	monkey	0	70	53	35	17	143	175	12572	7	10	11280	16920	18060	82	100	170	100	2000	150	0	0	0	3	0	3	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.18025e-042	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5161	M2SF	BOSS	MONSTER	MELEE	30	100	AGGR	0	1	STUN,SLOW,CURSE,TERROR	0	stone_monkey	0	41	31	21	10	69	85	12960	10	10	22876	34314	38720	59	100	180	100	2000	150	0	0	0	3	0	0	0	3	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.15223e-042	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5162	M2SF	BOSS	MONSTER	MELEE	43	100	AGGR	0	1	STUN,SLOW,CURSE,TERROR	0	gold_monkey	0	57	43	28	14	115	152	21800	10	10	37180	55770	55360	70	100	180	100	2000	150	0	0	0	0	0	3	0	5	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.16764e-042	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5163	M2SF	BOSS	MONSTER	MELEE	55	100	AGGR	0	1	STUN,SLOW,CURSE,TERROR	0	god_monkey	0	71	53	36	18	125	167	32410	10	10	192	288	70720	84	100	180	100	2000	150	0	0	0	3	0	3	5	5	-5	-10	-5	-15	-5	20	0	0	0	0	0	0	7.18306e-042	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
5201	M2SF	PAWN	MONSTER	MELEE	1	100		0	1		0	stray_dog	0	3	6	5	2	20	24	123	3	2	387	580	8	4	110	100	0	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
5202	M2SF	PAWN	MONSTER	MELEE	3	100		0	1		0	wild_boar	0	4	6	7	2	23	28	130	3	2	393	590	10	5	90	100	25	2000	150	0	0	0	0	0	0	5	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
5203	M2SF	S_PAWN	MONSTER	MELEE	4	100		0	1		0	wild_boar	0	8	5	8	3	24	30	145	3	2	192	288	12	6	90	100	25	2000	150	0	0	0	0	0	0	5	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
5204	M2SF	PAWN	MONSTER	POWER	4	100		0	1		0	bear	0	8	6	8	3	24	30	157	3	2	387	580	16	7	110	70	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
5205	M2SF	S_PAWN	MONSTER	TANKER	5	100		0	1		0	bear	0	8	8	8	3	25	34	168	3	2	393	590	18	8	110	100	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
5206	M2SF	PAWN	MONSTER	POWER	6	100		0	1		0	bear	0	9	9	10	4	27	35	175	3	2	595	892	20	9	110	100	25	2000	150	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
